Name,Year,Popularity,Name,Year,Popularity,diff
Aja,1980,1048,Aja,2009,2746,1698
Shaheem,1980,5306,Shaheem,2009,7012,1706
Caterina,1980,3331,Caterina,2009,5045,1714
Barron,1980,3146,Barron,2009,4866,1720
Shaindel,1980,4393,Shaindel,2009,6115,1722
Karl,1980,472,Karl,2009,2196,1724
Rocky,1980,698,Rocky,2009,2425,1727
Ken,1980,1845,Ken,2009,3572,1727
Fannie,1980,2482,Fannie,2009,4211,1729
Ericka,1980,647,Ericka,2009,2377,1730
Yesica,1980,4264,Yesica,2009,5995,1731
Dwight,1980,760,Dwight,2009,2495,1735
Khadijah,1980,2373,Khadijah,2009,4108,1735
Rafaela,1980,3230,Rafaela,2009,4967,1737
Kristin,1980,85,Kristin,2009,1824,1739
Elysia,1980,2422,Elysia,2009,4166,1744
Katheryn,1980,1956,Katheryn,2009,3707,1751
Von,1980,3639,Von,2009,5398,1759
Monique,1980,193,Monique,2009,1955,1762
Benito,1980,1374,Benito,2009,3138,1764
Clarence,1980,543,Clarence,2009,2310,1767
Georgina,1980,1259,Georgina,2009,3027,1768
Tamar,1980,2120,Tamar,2009,3891,1771
Johannes,1980,3978,Johannes,2009,5751,1773
Anita,1980,436,Anita,2009,2220,1784
Lizet,1980,2366,Lizet,2009,4151,1785
Nubia,1980,2678,Nubia,2009,4463,1785
Kami,1980,1069,Kami,2009,2858,1789
Maryann,1980,1077,Maryann,2009,2866,1789
Echo,1980,3937,Echo,2009,5730,1793
Eusebio,1980,4962,Eusebio,2009,6756,1794
Armin,1980,5449,Armin,2009,7243,1794
Arik,1980,5135,Arik,2009,6931,1796
Desi,1980,3775,Desi,2009,5572,1797
Riva,1980,5640,Riva,2009,7440,1800
Takiyah,1980,3271,Takiyah,2009,5075,1804
Carrie,1980,105,Carrie,2009,1910,1805
Candy,1980,839,Candy,2009,2646,1807
Yoel,1980,1517,Yoel,2009,3330,1813
Lamarcus,1980,2848,Lamarcus,2009,4662,1814
Clinton,1980,265,Clinton,2009,2081,1816
Dagoberto,1980,3579,Dagoberto,2009,5396,1817
Martina,1980,1300,Martina,2009,3119,1819
Loren,1980,801,Loren,2009,2628,1827
Geno,1980,3588,Geno,2009,5418,1830
Serina,1980,1954,Serina,2009,3786,1832
Gerard,1980,979,Gerard,2009,2814,1835
Brandy,1980,95,Brandy,2009,1934,1839
Colleen,1980,269,Colleen,2009,2112,1843
Robin,1980,188,Robin,2009,2040,1852
Maricela,1980,969,Maricela,2009,2828,1859
Lynette,1980,856,Lynette,2009,2716,1860
Toni,1980,352,Toni,2009,2215,1863
Rhoda,1980,3401,Rhoda,2009,5267,1866
Bernabe,1980,4957,Bernabe,2009,6824,1867
Todd,1980,150,Todd,2009,2019,1869
Murphy,1980,4364,Murphy,2009,6234,1870
Harriet,1980,3094,Harriet,2009,4965,1871
Theron,1980,2256,Theron,2009,4129,1873
Kezia,1980,4243,Kezia,2009,6117,1874
Marguerite,1980,2634,Marguerite,2009,4509,1875
Rosalinda,1980,1144,Rosalinda,2009,3021,1877
Katharine,1980,731,Katharine,2009,2610,1879
Rita,1980,556,Rita,2009,2436,1880
Terence,1980,904,Terence,2009,2786,1882
Lashay,1980,4803,Lashay,2009,6687,1884
Cami,1980,2571,Cami,2009,4457,1886
Norman,1980,617,Norman,2009,2505,1888
Carol,1980,452,Carol,2009,2342,1890
Amin,1980,2468,Amin,2009,4360,1892
Antwon,1980,1499,Antwon,2009,3393,1894
Delonte,1980,3534,Delonte,2009,5428,1894
Sarena,1980,4667,Sarena,2009,6561,1894
Janell,1980,990,Janell,2009,2885,1895
Kris,1980,1272,Kris,2009,3168,1896
Jaclyn,1980,324,Jaclyn,2009,2221,1897
Lyndsey,1980,1170,Lyndsey,2009,3068,1898
Julienne,1980,4625,Julienne,2009,6529,1904
Rina,1980,2249,Rina,2009,4158,1909
Odessa,1980,4035,Odessa,2009,5946,1911
Candace,1980,259,Candace,2009,2172,1913
Ira,1980,1175,Ira,2009,3088,1913
Sandro,1980,3408,Sandro,2009,5321,1913
Fatimah,1980,2483,Fatimah,2009,4397,1914
Joi,1980,1613,Joi,2009,3528,1915
Jaymie,1980,2762,Jaymie,2009,4679,1917
Merlin,1980,4568,Merlin,2009,6487,1919
Nikki,1980,473,Nikki,2009,2397,1924
Gladys,1980,1100,Gladys,2009,3029,1929
Myriam,1980,3018,Myriam,2009,4947,1929
Federico,1980,1561,Federico,2009,3495,1934
Tina,1980,145,Tina,2009,2084,1939
Adria,1980,1675,Adria,2009,3617,1942
Katty,1980,5212,Katty,2009,7157,1945
Markanthony,1980,4277,Markanthony,2009,6224,1947
Jackie,1980,451,Jackie,2009,2399,1948
Reyes,1980,2052,Reyes,2009,4000,1948
Betsy,1980,748,Betsy,2009,2699,1951
Arnold,1980,1185,Arnold,2009,3136,1951
Camellia,1980,4588,Camellia,2009,6540,1952
Nikolaos,1980,4121,Nikolaos,2009,6075,1954
Rosella,1980,4535,Rosella,2009,6490,1955
Athanasios,1980,4118,Athanasios,2009,6076,1958
Ronny,1980,1995,Ronny,2009,3957,1962
Blimie,1980,4818,Blimie,2009,6781,1963
Nicklas,1980,4143,Nicklas,2009,6107,1964
Tom,1980,1284,Tom,2009,3249,1965
Estela,1980,1726,Estela,2009,3693,1967
Destinie,1980,3936,Destinie,2009,5903,1967
Tyrus,1980,3013,Tyrus,2009,4985,1972
Silvestre,1980,3245,Silvestre,2009,5217,1972
Cuauhtemoc,1980,3077,Cuauhtemoc,2009,5050,1973
Leonora,1980,4029,Leonora,2009,6003,1974
Lavelle,1980,4424,Lavelle,2009,6401,1977
Ginger,1980,596,Ginger,2009,2574,1978
Baltazar,1980,2988,Baltazar,2009,4969,1981
Dequan,1980,3806,Dequan,2009,5795,1989
Latavia,1980,4986,Latavia,2009,6975,1989
Caesar,1980,2726,Caesar,2009,4718,1992
Octavia,1980,1376,Octavia,2009,3369,1993
Guy,1980,878,Guy,2009,2874,1996
Devaughn,1980,3599,Devaughn,2009,5598,1999
Robyn,1980,348,Robyn,2009,2348,2000
Michel,1980,1889,Michel,2009,3889,2000
Sheila,1980,415,Sheila,2009,2418,2003
Aime,1980,4003,Aime,2009,6006,2003
Glenn,1980,442,Glenn,2009,2447,2005
Jena,1980,1447,Jena,2009,3453,2006
Brigid,1980,2289,Brigid,2009,4295,2006
Gianfranco,1980,5279,Gianfranco,2009,7285,2006
Avelino,1980,5701,Avelino,2009,7709,2008
Lani,1980,1819,Lani,2009,3830,2011
Otis,1980,1074,Otis,2009,3092,2018
Hans,1980,1400,Hans,2009,3421,2021
Terell,1980,3869,Terell,2009,5890,2021
Keturah,1980,3426,Keturah,2009,5448,2022
Marjorie,1980,1013,Marjorie,2009,3036,2023
Dave,1980,1705,Dave,2009,3728,2023
Cornell,1980,1709,Cornell,2009,3732,2023
Manuela,1980,2264,Manuela,2009,4288,2024
Casandra,1980,1225,Casandra,2009,3251,2026
Luigi,1980,2586,Luigi,2009,4612,2026
Jeff,1980,738,Jeff,2009,2767,2029
Willy,1980,3572,Willy,2009,5604,2032
Pia,1980,2865,Pia,2009,4901,2036
Melinda,1980,187,Melinda,2009,2226,2039
Marielena,1980,4513,Marielena,2009,6555,2042
Brandi,1980,130,Brandi,2009,2173,2043
Zinnia,1980,4545,Zinnia,2009,6588,2043
Konstantinos,1980,3043,Konstantinos,2009,5087,2044
Vidal,1980,2309,Vidal,2009,4354,2045
Jenifer,1980,613,Jenifer,2009,2663,2050
Jesenia,1980,1898,Jesenia,2009,3950,2052
Mendy,1980,2836,Mendy,2009,4889,2053
Basil,1980,3529,Basil,2009,5583,2054
Mele,1980,3961,Mele,2009,6016,2055
Darla,1980,1060,Darla,2009,3116,2056
Lisette,1980,1423,Lisette,2009,3480,2057
Arin,1980,3952,Arin,2009,6013,2061
Valencia,1980,1418,Valencia,2009,3486,2068
Edna,1980,1143,Edna,2009,3217,2074
Soledad,1980,2626,Soledad,2009,4700,2074
Avelina,1980,5536,Avelina,2009,7611,2075
Chassidy,1980,2584,Chassidy,2009,4660,2076
Ruchel,1980,5237,Ruchel,2009,7314,2077
Candice,1980,202,Candice,2009,2281,2079
Lavon,1980,2204,Lavon,2009,4291,2087
Jaret,1980,5470,Jaret,2009,7558,2088
Demario,1980,1438,Demario,2009,3534,2096
Dan,1980,1008,Dan,2009,3113,2105
Tamyra,1980,4918,Tamyra,2009,7025,2107
Yolanda,1980,312,Yolanda,2009,2423,2111
Roel,1980,1881,Roel,2009,3995,2114
Brianne,1980,457,Brianne,2009,2573,2116
Flavio,1980,2990,Flavio,2009,5106,2116
Chaney,1980,5373,Chaney,2009,7499,2126
Elio,1980,3085,Elio,2009,5215,2130
Malinda,1980,945,Malinda,2009,3082,2137
Leann,1980,790,Leann,2009,2932,2142
Tremaine,1980,1734,Tremaine,2009,3876,2142
Eugenio,1980,2461,Eugenio,2009,4609,2148
Shant,1980,3692,Shant,2009,5842,2150
Maegan,1980,1927,Maegan,2009,4082,2155
Maira,1980,1489,Maira,2009,3648,2159
Venus,1980,1439,Venus,2009,3601,2162
Margaux,1980,3542,Margaux,2009,5708,2166
Jacques,1980,1697,Jacques,2009,3866,2169
Kofi,1980,5286,Kofi,2009,7457,2171
Montez,1980,3457,Montez,2009,5631,2174
Stacey,1980,142,Stacey,2009,2318,2176
Servando,1980,3247,Servando,2009,5424,2177
Nichole,1980,207,Nichole,2009,2390,2183
Lonnie,1980,634,Lonnie,2009,2819,2185
Levon,1980,2789,Levon,2009,4974,2185
Freddie,1980,793,Freddie,2009,2979,2186
Zenaida,1980,3199,Zenaida,2009,5385,2186
Annamaria,1980,3104,Annamaria,2009,5304,2200
Donnie,1980,742,Donnie,2009,2943,2201
Ubaldo,1980,3123,Ubaldo,2009,5329,2206
Betty,1980,653,Betty,2009,2864,2211
Eliud,1980,3842,Eliud,2009,6053,2211
Roque,1980,2998,Roque,2009,5211,2213
Griselda,1980,1142,Griselda,2009,3357,2215
Olga,1980,998,Olga,2009,3215,2217
Jovana,1980,2804,Jovana,2009,5021,2217
Lester,1980,829,Lester,2009,3051,2222
Raj,1980,4734,Raj,2009,6956,2222
Ilana,1980,2006,Ilana,2009,4229,2223
Johnnie,1980,780,Johnnie,2009,3006,2226
Marisela,1980,1184,Marisela,2009,3410,2226
Jessika,1980,2543,Jessika,2009,4769,2226
Boris,1980,3527,Boris,2009,5757,2230
Roxie,1980,3755,Roxie,2009,5988,2233
Ebony,1980,336,Ebony,2009,2575,2239
Darcy,1980,831,Darcy,2009,3071,2240
Danniel,1980,3967,Danniel,2009,6209,2242
Liza,1980,846,Liza,2009,3089,2243
Jannet,1980,3732,Jannet,2009,5976,2244
Don,1980,697,Don,2009,2942,2245
Haydee,1980,2513,Haydee,2009,4759,2246
Rhiana,1980,4660,Rhiana,2009,6907,2247
Brant,1980,1513,Brant,2009,3763,2250
Erasmo,1980,2356,Erasmo,2009,4608,2252
Caron,1980,5539,Caron,2009,7791,2252
Edmund,1980,1181,Edmund,2009,3434,2253
Tracy,1980,110,Tracy,2009,2366,2256
Barry,1980,369,Barry,2009,2625,2256
Randi,1980,618,Randi,2009,2877,2259
Dinah,1980,2773,Dinah,2009,5033,2260
Courtland,1980,4576,Courtland,2009,6839,2263
Clyde,1980,923,Clyde,2009,3187,2264
Amer,1980,5056,Amer,2009,7323,2267
Jacklynn,1980,4617,Jacklynn,2009,6885,2268
Leanne,1980,643,Leanne,2009,2917,2274
Basilio,1980,3973,Basilio,2009,6247,2274
Bulmaro,1980,5704,Bulmaro,2009,7978,2274
Aleesha,1980,5525,Aleesha,2009,7800,2275
Wilfredo,1980,1261,Wilfredo,2009,3537,2276
Earl,1980,522,Earl,2009,2799,2277
Frieda,1980,3395,Frieda,2009,5673,2278
Annel,1980,5533,Annel,2009,7811,2278
Yanet,1980,3669,Yanet,2009,5950,2281
Octavius,1980,2832,Octavius,2009,5114,2282
Fermin,1980,2238,Fermin,2009,4524,2286
Ronit,1980,4304,Ronit,2009,6590,2286
Makoto,1980,5750,Makoto,2009,8040,2290
Dora,1980,1072,Dora,2009,3363,2291
Bernice,1980,1532,Bernice,2009,3823,2291
Clifford,1980,423,Clifford,2009,2715,2292
Trisha,1980,315,Trisha,2009,2608,2293
Breann,1980,2109,Breann,2009,4404,2295
Theodora,1980,3263,Theodora,2009,5558,2295
Gabrial,1980,3977,Gabrial,2009,6276,2299
Arianne,1980,2017,Arianne,2009,4317,2300
Beverly,1980,631,Beverly,2009,2936,2305
Brook,1980,863,Brook,2009,3175,2312
Josephina,1980,4238,Josephina,2009,6550,2312
Rick,1980,864,Rick,2009,3183,2319
Darrin,1980,1139,Darrin,2009,3458,2319
Anel,1980,2605,Anel,2009,4924,2319
Fanta,1980,4381,Fanta,2009,6705,2324
Cedrick,1980,1301,Cedrick,2009,3627,2326
Ravi,1980,2997,Ravi,2009,5326,2329
Gabino,1980,3246,Gabino,2009,5575,2329
Carlton,1980,849,Carlton,2009,3180,2331
Yanira,1980,1978,Yanira,2009,4309,2331
Robinson,1980,4317,Robinson,2009,6653,2336
Opal,1980,2897,Opal,2009,5234,2337
Agnes,1980,2569,Agnes,2009,4907,2338
Melony,1980,2351,Melony,2009,4697,2346
Monet,1980,2677,Monet,2009,5025,2348
Norma,1980,606,Norma,2009,2955,2349
Emiko,1980,4498,Emiko,2009,6847,2349
Kurtis,1980,912,Kurtis,2009,3265,2353
Adrianne,1980,868,Adrianne,2009,3224,2356
Eloy,1980,1916,Eloy,2009,4279,2363
Nicklaus,1980,2705,Nicklaus,2009,5070,2365
Marlo,1980,2034,Marlo,2009,4401,2367
Horacio,1980,1904,Horacio,2009,4274,2370
Ilene,1980,2767,Ilene,2009,5141,2374
Geoffrey,1980,414,Geoffrey,2009,2789,2375
Alba,1980,2205,Alba,2009,4580,2375
Ashia,1980,5119,Ashia,2009,7495,2376
Sirena,1980,3109,Sirena,2009,5487,2378
Krysten,1980,3879,Krysten,2009,6261,2382
Melisa,1980,724,Melisa,2009,3109,2385
Daryl,1980,594,Daryl,2009,2981,2387
Evette,1980,2549,Evette,2009,4936,2387
Myron,1980,1035,Myron,2009,3425,2390
Joanne,1980,638,Joanne,2009,3031,2393
Nykia,1980,4303,Nykia,2009,6699,2396
Rasheed,1980,2025,Rasheed,2009,4422,2397
Kent,1980,784,Kent,2009,3182,2398
Michell,1980,1988,Michell,2009,4393,2405
Daren,1980,1540,Daren,2009,3955,2415
Meg,1980,5165,Meg,2009,7580,2415
Jeanette,1980,482,Jeanette,2009,2898,2416
Tarik,1980,2314,Tarik,2009,4731,2417
Duane,1980,623,Duane,2009,3041,2418
Mona,1980,1674,Mona,2009,4092,2418
Holley,1980,2364,Holley,2009,4786,2422
Lloyd,1980,719,Lloyd,2009,3144,2425
Angelia,1980,1046,Angelia,2009,3472,2426
Felicia,1980,322,Felicia,2009,2751,2429
Ramona,1980,1052,Ramona,2009,3481,2429
Clifton,1980,575,Clifton,2009,3013,2438
Fred,1980,700,Fred,2009,3140,2440
Eliazar,1980,4185,Eliazar,2009,6625,2440
Sonja,1980,902,Sonja,2009,3354,2452
Edgardo,1980,1854,Edgardo,2009,4306,2452
Aide,1980,2486,Aide,2009,4938,2452
Tai,1980,1586,Tai,2009,4050,2464
Mirian,1980,3489,Mirian,2009,5956,2467
Sharlene,1980,2545,Sharlene,2009,5014,2469
Rickey,1980,708,Rickey,2009,3179,2471
Annemarie,1980,1496,Annemarie,2009,3970,2474
Jarom,1980,3414,Jarom,2009,5895,2481
Artemio,1980,2730,Artemio,2009,5220,2490
Augustin,1980,2822,Augustin,2009,5316,2494
Shanell,1980,1768,Shanell,2009,4268,2500
Susie,1980,1340,Susie,2009,3841,2501
Fareed,1980,3894,Fareed,2009,6396,2502
Melodie,1980,1838,Melodie,2009,4341,2503
Jamaal,1980,836,Jamaal,2009,3340,2504
Josette,1980,3221,Josette,2009,5725,2504
Monte,1980,1852,Monte,2009,4357,2505
Leeann,1980,1145,Leeann,2009,3651,2506
Abran,1980,3248,Abran,2009,5756,2508
Herman,1980,926,Herman,2009,3436,2510
Franklyn,1980,3904,Franklyn,2009,6421,2517
Quincey,1980,4435,Quincey,2009,6955,2520
Vito,1980,1763,Vito,2009,4285,2522
Mandy,1980,254,Mandy,2009,2777,2523
Marlena,1980,1068,Marlena,2009,3592,2524
Celso,1980,5455,Celso,2009,7979,2524
Homero,1980,2219,Homero,2009,4744,2525
Enoc,1980,3702,Enoc,2009,6228,2526
Hilda,1980,1179,Hilda,2009,3706,2527
Brynne,1980,4194,Brynne,2009,6726,2532
Jannelle,1980,4620,Jannelle,2009,7154,2534
Ivon,1980,4616,Ivon,2009,7152,2536
Monika,1980,1294,Monika,2009,3832,2538
Nima,1980,4732,Nima,2009,7271,2539
Bonnie,1980,320,Bonnie,2009,2863,2543
Lisandra,1980,3198,Lisandra,2009,5746,2548
Ida,1980,1324,Ida,2009,3875,2551
Melyssa,1980,3741,Melyssa,2009,6299,2558
Justina,1980,1527,Justina,2009,4087,2560
Jayme,1980,762,Jayme,2009,3323,2561
Dayna,1980,1009,Dayna,2009,3570,2561
Gladis,1980,3370,Gladis,2009,5932,2562
Charlene,1980,463,Charlene,2009,3026,2563
Fanny,1980,2712,Fanny,2009,5278,2566
Antoinette,1980,721,Antoinette,2009,3289,2568
Arnulfo,1980,1784,Arnulfo,2009,4359,2575
Domenico,1980,2475,Domenico,2009,5061,2586
Gavino,1980,3776,Gavino,2009,6370,2594
Jr,1980,4965,Jr,2009,7560,2595
Marlin,1980,1839,Marlin,2009,4437,2598
Alisia,1980,2686,Alisia,2009,5285,2599
Jarett,1980,2467,Jarett,2009,5067,2600
Juanita,1980,570,Juanita,2009,3172,2602
Kurt,1980,388,Kurt,2009,2991,2603
Evangelia,1980,4823,Evangelia,2009,7430,2607
Kristine,1980,361,Kristine,2009,2969,2608
Irma,1980,995,Irma,2009,3604,2609
Lorraine,1980,791,Lorraine,2009,3402,2611
Reymundo,1980,2105,Reymundo,2009,4720,2615
Clarisa,1980,2903,Clarisa,2009,5521,2618
Neomi,1980,3559,Neomi,2009,6178,2619
Darell,1980,3827,Darell,2009,6450,2623
Deyanira,1980,3477,Deyanira,2009,6104,2627
Bibi,1980,5190,Bibi,2009,7824,2634
Adalberto,1980,1965,Adalberto,2009,4601,2636
Corina,1980,966,Corina,2009,3607,2641
Chioma,1980,5192,Chioma,2009,7833,2641
Geremy,1980,5465,Geremy,2009,8106,2641
Rosemarie,1980,1182,Rosemarie,2009,3824,2642
Krysta,1980,2548,Krysta,2009,5191,2643
Jeniffer,1980,2648,Jeniffer,2009,5292,2644
Mindy,1980,252,Mindy,2009,2900,2648
Abelardo,1980,2451,Abelardo,2009,5099,2648
Stefanie,1980,379,Stefanie,2009,3032,2653
Derrell,1980,3207,Derrell,2009,5865,2658
Neal,1980,712,Neal,2009,3371,2659
Jimmie,1980,777,Jimmie,2009,3437,2660
Amado,1980,2728,Amado,2009,5393,2665
Francisca,1980,1484,Francisca,2009,4154,2670
Rosendo,1980,2137,Rosendo,2009,4809,2672
Janette,1980,1083,Janette,2009,3770,2687
Chauncey,1980,1596,Chauncey,2009,4290,2694
Trinidad,1980,1937,Trinidad,2009,4631,2694
Rachelle,1980,500,Rachelle,2009,3196,2696
Rana,1980,2857,Rana,2009,5556,2699
Clair,1980,4180,Clair,2009,6880,2700
Faustino,1980,2697,Faustino,2009,5400,2703
Hilario,1980,2523,Hilario,2009,5229,2706
Aric,1980,1575,Aric,2009,4283,2708
Josefina,1980,1362,Josefina,2009,4076,2714
Diane,1980,393,Diane,2009,3111,2718
Jessi,1980,1761,Jessi,2009,4484,2723
Jeanpaul,1980,3696,Jeanpaul,2009,6426,2730
Margo,1980,1621,Margo,2009,4352,2731
Jolynn,1980,2302,Jolynn,2009,5034,2732
Jenelle,1980,1344,Jenelle,2009,4080,2736
Ina,1980,4904,Ina,2009,7640,2736
Carolynn,1980,3200,Carolynn,2009,5938,2738
Valentine,1980,2994,Valentine,2009,5737,2743
Louise,1980,1266,Louise,2009,4011,2745
Bradly,1980,1383,Bradly,2009,4130,2747
Sigifredo,1980,5779,Sigifredo,2009,8526,2747
Rena,1980,1082,Rena,2009,3831,2749
Gisela,1980,2267,Gisela,2009,5017,2750
Brannon,1980,1632,Brannon,2009,4384,2752
Lyle,1980,1202,Lyle,2009,3956,2754
Zeth,1980,5788,Zeth,2009,8542,2754
Linette,1980,3196,Linette,2009,5955,2759
Mildred,1980,1506,Mildred,2009,4267,2761
Demitrius,1980,4356,Demitrius,2009,7121,2765
Johndavid,1980,4964,Johndavid,2009,7730,2766
Judy,1980,741,Judy,2009,3510,2769
Baby,1980,4193,Baby,2009,6963,2770
Leopoldo,1980,1868,Leopoldo,2009,4639,2771
Janna,1980,946,Janna,2009,3722,2776
Edmond,1980,1500,Edmond,2009,4276,2776
Mirella,1980,2159,Mirella,2009,4944,2785
Brad,1980,247,Brad,2009,3040,2793
Vinay,1980,3985,Vinay,2009,6778,2793
Shelton,1980,1825,Shelton,2009,4620,2795
Betsaida,1980,4817,Betsaida,2009,7614,2797
Indira,1980,2691,Indira,2009,5489,2798
Kirk,1980,573,Kirk,2009,3374,2801
Matilde,1980,3493,Matilde,2009,6297,2804
Dionte,1980,3868,Dionte,2009,6673,2805
Althea,1980,2722,Althea,2009,5528,2806
Pietro,1980,3824,Pietro,2009,6630,2806
Shanelle,1980,1980,Shanelle,2009,4788,2808
Vernon,1980,626,Vernon,2009,3435,2809
Archie,1980,1467,Archie,2009,4281,2814
Taina,1980,3058,Taina,2009,5873,2815
Stefani,1980,1945,Stefani,2009,4765,2820
Lenin,1980,3410,Lenin,2009,6233,2823
Ivelisse,1980,3593,Ivelisse,2009,6417,2824
Jamila,1980,1260,Jamila,2009,4086,2826
Jamin,1980,2035,Jamin,2009,4864,2829
Elvira,1980,1555,Elvira,2009,4391,2836
Lori,1980,155,Lori,2009,2993,2838
Ikaika,1980,3432,Ikaika,2009,6271,2839
Christa,1980,485,Christa,2009,3325,2840
Macario,1980,2758,Macario,2009,5600,2842
Delvin,1980,1960,Delvin,2009,4812,2852
Elvia,1980,1641,Elvia,2009,4494,2853
Connie,1980,553,Connie,2009,3413,2860
Roni,1980,3491,Roni,2009,6352,2861
Samual,1980,2556,Samual,2009,5423,2867
Tuesday,1980,4040,Tuesday,2009,6916,2876
Kristal,1980,894,Kristal,2009,3773,2879
Marta,1980,1280,Marta,2009,4162,2882
Ioannis,1980,3905,Ioannis,2009,6794,2889
Frimet,1980,3815,Frimet,2009,6706,2891
Conan,1980,4047,Conan,2009,6939,2892
Richelle,1980,1444,Richelle,2009,4340,2896
Tiare,1980,3688,Tiare,2009,6586,2898
Rosamaria,1980,4010,Rosamaria,2009,6909,2899
Susannah,1980,2112,Susannah,2009,5012,2900
Doris,1980,1104,Doris,2009,4008,2904
Dara,1980,859,Dara,2009,3771,2912
Kimball,1980,4482,Kimball,2009,7401,2919
Yvonne,1980,433,Yvonne,2009,3358,2925
Elida,1980,2067,Elida,2009,4995,2928
Betzaida,1980,3044,Betzaida,2009,5973,2929
Christ,1980,5347,Christ,2009,8285,2938
Jeffry,1980,1415,Jeffry,2009,4364,2949
Rikki,1980,1639,Rikki,2009,4589,2950
Joann,1980,699,Joann,2009,3652,2953
Ashlie,1980,1617,Ashlie,2009,4571,2954
Jaison,1980,2660,Jaison,2009,5617,2957
Lizzette,1980,3017,Lizzette,2009,5982,2965
Julieann,1980,2964,Julieann,2009,5942,2978
Domingo,1980,1553,Domingo,2009,4532,2979
Marcial,1980,3244,Marcial,2009,6223,2979
Breanne,1980,1024,Breanne,2009,4005,2981
Kari,1980,310,Kari,2009,3298,2988
Clement,1980,3635,Clement,2009,6624,2989
Floyd,1980,850,Floyd,2009,3847,2997
Donnell,1980,1099,Donnell,2009,4099,3000
Kawan,1980,5179,Kawan,2009,8182,3003
Hollie,1980,689,Hollie,2009,3694,3005
Leonor,1980,2488,Leonor,2009,5496,3008
Glen,1980,688,Glen,2009,3698,3010
Rosalynn,1980,3546,Rosalynn,2009,6559,3013
Evans,1980,4751,Evans,2009,7765,3014
Stuart,1980,737,Stuart,2009,3752,3015
Nikole,1980,1485,Nikole,2009,4500,3015
Charlette,1980,3170,Charlette,2009,6186,3016
Demetrio,1980,3029,Demetrio,2009,6047,3018
Nicolle,1980,1791,Nicolle,2009,4831,3040
Beila,1980,5189,Beila,2009,8229,3040
Kaseem,1980,5178,Kaseem,2009,8221,3043
Kristofer,1980,1316,Kristofer,2009,4361,3045
Barbie,1980,2640,Barbie,2009,5685,3045
Pete,1980,1359,Pete,2009,4412,3053
Inez,1980,1840,Inez,2009,4899,3059
Rachell,1980,2650,Rachell,2009,5711,3061
Rashaun,1980,2432,Rashaun,2009,5502,3070
Deonta,1980,5058,Deonta,2009,8130,3072
Tim,1980,1640,Tim,2009,4719,3079
Darin,1980,842,Darin,2009,3922,3080
Shanti,1980,2867,Shanti,2009,5948,3081
Ron,1980,1110,Ron,2009,4194,3084
Christy,1980,167,Christy,2009,3253,3086
Tanisha,1980,600,Tanisha,2009,3687,3087
Rommel,1980,3970,Rommel,2009,7061,3091
Penny,1980,735,Penny,2009,3828,3093
Saeed,1980,3141,Saeed,2009,6235,3094
Keldrick,1980,5475,Keldrick,2009,8569,3094
Clemente,1980,2652,Clemente,2009,5759,3107
Ibn,1980,3357,Ibn,2009,6467,3110
Ami,1980,1227,Ami,2009,4339,3112
Cecil,1980,872,Cecil,2009,3989,3117
Norberto,1980,1861,Norberto,2009,4979,3118
Salena,1980,2516,Salena,2009,5636,3120
Rosalina,1980,3185,Rosalina,2009,6306,3121
Nikolaus,1980,2993,Nikolaus,2009,6122,3129
Yahira,1980,4403,Yahira,2009,7534,3131
Florencia,1980,4500,Florencia,2009,7634,3134
Estee,1980,5565,Estee,2009,8703,3138
Corrina,1980,2002,Corrina,2009,5144,3142
Chassity,1980,3643,Chassity,2009,6789,3146
Miki,1980,4521,Miki,2009,7671,3150
Valarie,1980,1079,Valarie,2009,4231,3152
Enos,1980,4323,Enos,2009,7482,3159
Luther,1980,1369,Luther,2009,4537,3168
Brandan,1980,2428,Brandan,2009,5596,3168
Eamonn,1980,5716,Eamonn,2009,8885,3169
Britta,1980,2902,Britta,2009,6080,3178
Agustina,1980,4578,Agustina,2009,7758,3180
Rifka,1980,3897,Rifka,2009,7084,3187
Garren,1980,5729,Garren,2009,8917,3188
Kellie,1980,402,Kellie,2009,3594,3192
Laurence,1980,1647,Laurence,2009,4848,3201
May,1980,1754,May,2009,4957,3203
Bernadette,1980,877,Bernadette,2009,4085,3208
Vi,1980,4744,Vi,2009,7952,3208
Tito,1980,2379,Tito,2009,5595,3216
Lauro,1980,2827,Lauro,2009,6043,3216
Aidee,1980,4580,Aidee,2009,7796,3216
Angella,1980,2480,Angella,2009,5707,3227
Leeroy,1980,4339,Leeroy,2009,7566,3227
Lois,1980,1704,Lois,2009,4937,3233
Michele,1980,240,Michele,2009,3475,3235
Kory,1980,1045,Kory,2009,4280,3235
Minh,1980,3125,Minh,2009,6361,3236
Sari,1980,3237,Sari,2009,6476,3239
Bret,1980,881,Bret,2009,4123,3242
Ofelia,1980,1936,Ofelia,2009,5180,3244
Marietta,1980,4093,Marietta,2009,7343,3250
Kerstin,1980,5584,Kerstin,2009,8835,3251
Jonmichael,1980,3580,Jonmichael,2009,6832,3252
Tammy,1980,195,Tammy,2009,3448,3253
Jayne,1980,1683,Jayne,2009,4940,3257
Sachin,1980,3359,Sachin,2009,6616,3257
Shalini,1980,4671,Shalini,2009,7937,3266
Demond,1980,1390,Demond,2009,4658,3268
Talitha,1980,2690,Talitha,2009,5959,3269
Raeanna,1980,4657,Raeanna,2009,7926,3269
Janel,1980,903,Janel,2009,4173,3270
